,Title,GPU,RAM,Processor,Monitor,System,Prices
1378,Dell Laptop Vostro 3500 (N3004VN3500EMEA01_2105) ,Brak,8 GB,Intel Core i5-1135G7,"15.6""",Windows 10 Pro,3449.0
1379,Dell Laptop Vostro 3500 (N3004VN3500EMEA01_2105) ,Brak,8 GB,Intel Core i5-1135G7,"15.6""",Windows 10 Pro,3249.0
1380,Dell Laptop Vostro 3501 (N6502VN3501EMEA01_2105) ,Brak,16 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Pro,3199.0
1381,Dell Laptop Vostro 3501 (N6502VN3501EMEA01_2105) ,Brak,8 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Pro,2999.0
1382,Dell Laptop Vostro 3501 (N6502VN3501EMEA01_2105) ,Brak,8 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Pro,3449.0
1383,Dell Laptop Vostro 3501 (N6502VN3501EMEA01_2105) ,Brak,32 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Pro,4349.0
1384,Dell Laptop Vostro 3501 (N6502VN3501EMEA01_2105) ,Brak,32 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Pro,3499.0
1385,Dell Laptop Vostro 3501 (N6502VN3501EMEA01_2105) ,Brak,4 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Pro,2949.0
1386,Dell Laptop Vostro 3501 (N6502VN3501EMEA01_2105) ,Brak,8 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Pro,3849.0
1387,Dell Laptop Vostro 3501 (N6502VN3501EMEA01_2105) ,Brak,32 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Pro,3449.0
1388,Dell Laptop Vostro 3501 (N6502VN3501EMEA01_2105) ,Brak,4 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Pro,3399.0
1389,Dell Laptop Vostro 3501 (N6502VN3501EMEA01_2105) ,Brak,16 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Pro,3699.0
1390,Dell Laptop Vostro 3501 (N6502VN3501EMEA01_2105) ,Brak,16 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Pro,4099.0
1391,Dell Laptop Vostro 3501 (N6502VN3501EMEA01_2105) ,Brak,8 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Pro,2949.0
1392,Dell Laptop Vostro 3501 (N6502VN3501EMEA01_2105) ,Brak,4 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Pro,3799.0
1393,Dell Laptop Vostro 3501 (N6502VN3501EMEA01_2105) ,Brak,16 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Pro,3299.0
1394,Dell Laptop Vostro 3501 (N6502VN3501EMEA01_2105) ,Brak,32 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Pro,3949.0
1395,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,16 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,2899.0
1396,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,8 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,3599.0
1397,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,12 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,2799.0
1398,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,16 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,3049.0
1399,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,16 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,3673.55
1400,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,8 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,3599.0
1401,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,12 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,3649.0
1402,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,12 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,2749.0
1403,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,12 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,2749.0
1404,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,12 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,3649.0
1405,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,16 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,3799.0
1406,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,12 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,3249.0
1407,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,8 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,2749.0
1408,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,16 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,3673.55
1409,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,16 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,3799.0
1410,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,8 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,2749.0
1411,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,8 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,2699.0
1412,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,12 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,2799.0
1413,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,12 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,3249.0
1414,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,8 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,3199.0
1415,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,8 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,3199.0
1416,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,16 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,3049.0
1417,Dell Laptop Vostro 3591 (N306ZVN3591EMEA01_2101_HOME) ,Brak,16 GB,Intel Core i3-1005G1,"15.6""",Windows 10 Home,2899.0
1418,Dell Laptop Vostro 5502 (N5111VN5502EMEA01_2105) ,Brak,16 GB,Intel Core i5-1135G7,"15.6""",Windows 10 Pro,4149.0
1419,Dell Laptop Vostro 5502 (N5111VN5502EMEA01_2105) ,Brak,12 GB,Intel Core i5-1135G7,"15.6""",Windows 10 Pro,4749.0
1420,Dell Laptop Vostro 5502 (N5111VN5502EMEA01_2105) ,Brak,8 GB,Intel Core i5-1135G7,"15.6""",Windows 10 Pro,4699.0
1421,Dell Laptop Vostro 5502 (N5111VN5502EMEA01_2105) ,Brak,8 GB,Intel Core i5-1135G7,"15.6""",Windows 10 Pro,3799.0
1422,Dell Laptop Vostro 5502 (N5111VN5502EMEA01_2105) ,Brak,16 GB,Intel Core i5-1135G7,"15.6""",Windows 10 Pro,4899.0
1423,Dell Laptop Vostro 5502 (N5111VN5502EMEA01_2105) ,Brak,16 GB,Intel Core i5-1135G7,"15.6""",Windows 10 Pro,4399.0
1424,Dell Laptop Vostro 5502 (N5111VN5502EMEA01_2105) ,Brak,12 GB,Intel Core i5-1135G7,"15.6""",Windows 10 Pro,3899.0
1425,Dell Laptop Vostro 5502 (N5111VN5502EMEA01_2105) ,Brak,8 GB,Intel Core i5-1135G7,"15.6""",Windows 10 Pro,4099.0
1426,Dell Laptop Vostro 5502 (N5111VN5502EMEA01_2105) ,Brak,16 GB,Intel Core i5-1135G7,"15.6""",Windows 10 Pro,4300.35
1427,Dell Laptop Vostro 5502 (N5111VN5502EMEA01_2105) ,Brak,12 GB,Intel Core i5-1135G7,"15.6""",Windows 10 Pro,4199.0
1428,Dell Laptop Vostro 5502 (N5111VN5502EMEA01_2105) ,Brak,12 GB,Intel Core i5-1135G7,"15.6""",Windows 10 Pro,3849.0
1429,Dell Laptop XPS 13 7390 (7390-1688) ,Brak,16 GB,Intel Core i7-10710U,"13.3""",Windows 10 Home,8549.0
1430,Dell Laptop XPS 13 7390 (7390-1688) ,Brak,16 GB,Intel Core i7-10710U,"13.3""",Windows 10 Home,7999.0
1431,Dell Laptop XPS 13 7390 (7390-8421) ,Brak,8 GB,Intel Core i5-10210U,"13.3""",Windows 10 Home,5699.0
1432,Dell Laptop XPS 13 7390 (7390-8421) ,Brak,8 GB,Intel Core i5-10210U,"13.3""",Windows 10 Home,6099.0
1433,Dell Laptop XPS 13 9310 (9310-3215) ,Brak,8 GB,Intel Core i5-1135G7,"13.4""",Windows 10 Home,7399.0
1434,Dell Laptop XPS 13 9310 (9310-3215) ,Brak,8 GB,Intel Core i5-1135G7,"13.4""",Windows 10 Home,7949.0
1435,Dell Latitiude 5510 (2_358374),Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,4088.18
1436,Dell Latitude 3310 2w1 (5W0GX),Brak,8 GB,Intel Core i5-8265U,"13.3""",Windows 10 Pro,4883.43
1437,Dell Latitude 3410,Brak,8 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,3943.42
1438,Dell Latitude 3410,Brak,4 GB,Intel Celeron 5205U,"14""",Brak,1510.89
1439,Dell Latitude 3410,Brak,8 GB,Intel Core i7-10510U,"14""",Windows 10 Pro,4134.06
1440,Dell Latitude 3410 (273535944),Brak,8 GB,Intel Core i3-10110U,"14""",Windows 10 Pro,4454.01
1441,Dell Latitude 3410 (273535947),Brak,8 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,4139.1
1442,Dell Latitude 3410 (273535947),Brak,16 GB,Intel Core i7-10510U,"14""",Windows 10 Pro,6699.86
1443,Dell Latitude 3410 (2_357132),Brak,8 GB,Intel Core i5-10310U,"14""",Windows 10 Pro,4105.52
1444,Dell Latitude 3410 (DL341015898541UBU),Brak,4 GB,Intel Celeron 5205U,"14""",Brak,1642.2
1445,Dell Latitude 3410 (N002L341014EMEA),Brak,8 GB,Intel Core i3-10110U,"14""",Windows 10 Pro,3496.3
1446,Dell Latitude 3410 (N002L341014EMEA),Brak,8 GB,Intel Core i3-10110U,"14""",Windows 10 Pro,2699.0
1447,Dell Latitude 3410 (N002L341014EMEA_16),Brak,16 GB,Intel Core i3-10110U,"14""",Windows 10 Pro,2455.82
1448,Dell Latitude 3410 (N008L341014EMEA),Brak,8 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,3979.85
1449,Dell Latitude 3410 (N008L341014EMEA),Brak,8 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,3599.0
1450,Dell Latitude 3410 (N008L341014EMEA) 12 GB RAM,Brak,12 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,3903.45
1451,Dell Latitude 3410 (N008L341014EMEA) 12 GB RAM,Brak,12 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,4097.34
1452,Dell Latitude 3410 (N008L341014EMEA) 12 GB RAM,Brak,12 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,4332.73
1453,Dell Latitude 3410 (N008L341014EMEA) 16 GB RAM,Brak,16 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,4386.76
1454,Dell Latitude 3410 (N008L341014EMEA) 16 GB RAM,Brak,16 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,3957.48
1455,Dell Latitude 3410 (N008L341014EMEA) 16 GB RAM,Brak,16 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,4151.37
1456,Dell Latitude 3410 (N008L341014EMEA) 8 GB RAM,Brak,8 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,4208.14
1457,Dell Latitude 3410 (N008L341014EMEA) 8 GB RAM,Brak,8 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,3972.74
1458,Dell Latitude 3410 (N012L341014EMEA),Brak,8 GB,Intel Core i5-10310U,"14""",Windows 10 Pro,3979.0
1459,Dell Latitude 3410 (N012L341014EMEA),Brak,8 GB,Intel Core i5-10310U,"14""",Windows 10 Pro,4309.2
1460,Dell Latitude 3410 (N012L341014EMEA) 16 GB RAM,Brak,16 GB,Intel Core i5-10310U,"14""",Windows 10 Pro,4406.86
1461,Dell Latitude 3410 (N014L341014EMEA),Brak,8 GB,Intel Core i7-10510U,"14""",Windows 10 Pro,4150.99
1462,Dell Latitude 3410 (N014L341014EMEA),Brak,8 GB,Intel Core i7-10510U,"14""",Windows 10 Pro,4678.12
1463,Dell Latitude 3410 (N014L341014EMEA),Brak,8 GB,Intel Core i7-10510U,"14""",Windows 10 Pro,4320.99
1464,Dell Latitude 3510,Brak,8 GB,Intel Core i5-10310U,"15.6""",Windows 10 Pro,4172.8
1465,Dell Latitude 3510,Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,3904.25
1466,Dell Latitude 3510,Brak,8 GB,Intel Core i7-10510U,"15.6""",Windows 10 Pro,4862.09
1467,Dell Latitude 3510 (273484024_2),Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,5305.19
1468,Dell Latitude 3510 (273484028),NVIDIA GeForce MX230,16 GB,Intel Core i7-10510U,"15.6""",Windows 10 Pro,6979.04
1469,Dell Latitude 3510 (273535948),Brak,8 GB,Intel Core i3-10110U,"15.6""",Windows 10 Pro,4585.23
1470,Dell Latitude 3510 (2_319655),Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,3804.76
1471,Dell Latitude 3510 (2_328913),Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,3569.26
1472,Dell Latitude 3510 (2_357131),NVIDIA GeForce MX230,8 GB,Intel Core i7-10510U,"15.6""",Windows 10 Pro,4346.12
1473,Dell Latitude 3510 (53876453_DELL),Brak,8 GB,Intel Core i5-10310U,"15.6""",Windows 10 Pro,4199.29
1474,Dell Latitude 3510 (N004L351015EMEA),Brak,8 GB,Intel Core i3-10110U,"15.6""",Windows 10 Pro,2999.0
1475,Dell Latitude 3510 (N004L351015EMEA),Brak,8 GB,Intel Core i3-10110U,"15.6""",Windows 10 Pro,3135.8
1476,Dell Latitude 3510 (N004L351015EMEA) 12 GB RAM,Brak,12 GB,Intel Core i3-10110U,"15.6""",Windows 10 Pro,3610.57
1477,Dell Latitude 3510 (N004L351015EMEA) 12 GB RAM,Brak,12 GB,Intel Core i3-10110U,"15.6""",Windows 10 Pro,3209.49
1478,Dell Latitude 3510 (N004L351015EMEA) 12 GB RAM,Brak,12 GB,Intel Core i3-10110U,"15.6""",Windows 10 Pro,3391.6
1479,Dell Latitude 3510 (N004L351015EMEA) 16 GB RAM,Brak,16 GB,Intel Core i3-10110U,"15.6""",Windows 10 Pro,3259.75
1480,Dell Latitude 3510 (N004L351015EMEA) 16 GB RAM,Brak,16 GB,Intel Core i3-10110U,"15.6""",Windows 10 Pro,3660.83
1481,Dell Latitude 3510 (N004L351015EMEA) 16 GB RAM,Brak,16 GB,Intel Core i3-10110U,"15.6""",Windows 10 Pro,3441.86
1482,Dell Latitude 3510 (N004L351015EMEA) 8 GB RAM,Brak,8 GB,Intel Core i3-10110U,"15.6""",Windows 10 Pro,3274.65
1483,Dell Latitude 3510 (N004L351015EMEA) 8 GB RAM,Brak,8 GB,Intel Core i3-10110U,"15.6""",Windows 10 Pro,3493.62
1484,Dell Latitude 3510 (N008L351015EMEA),Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,3299.0
1485,Dell Latitude 3510 (N011L351015EMEA),Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,3599.0
1486,Dell Latitude 3510 (N011L351015EMEA) 12 GB RAM,Brak,12 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,3660.95
1487,Dell Latitude 3510 (N011L351015EMEA) 12 GB RAM,Brak,12 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,4062.03
1488,Dell Latitude 3510 (N011L351015EMEA) 12 GB RAM,Brak,12 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,3843.06
1489,Dell Latitude 3510 (N011L351015EMEA) 16 GB RAM,Brak,16 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,3893.32
1490,Dell Latitude 3510 (N011L351015EMEA) 16 GB RAM,Brak,16 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,4112.29
1491,Dell Latitude 3510 (N011L351015EMEA) 16 GB RAM,Brak,16 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,3999.0
1492,Dell Latitude 3510 (N011L351015EMEA) 8 GB RAM,Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,3945.08
1493,Dell Latitude 3510 (N011L351015EMEA) 8 GB RAM,Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,3726.11
1494,Dell Latitude 3510 (N016L351015EMEA),Brak,8 GB,Intel Core i5-10310U,"15.6""",Windows 10 Pro,3943.8
1495,Dell Latitude 3510 (N017L351015EMEA),Brak,8 GB,Intel Core i7-10510U,"15.6""",Windows 10 Pro,4207.4
1496,Dell Latitude 3510 (N017L351015EMEA) 16 GB RAM,Brak,16 GB,Intel Core i7-10510U,"15.6""",Windows 10 Pro,4551.84
1497,Dell Latitude 3510 (N017L351015EMEA) 16 GB RAM,Brak,16 GB,Intel Core i7-10510U,"15.6""",Windows 10 Pro,4741.81
1498,Dell Latitude 3510 (N017L351015EMEA) 16 GB RAM,Brak,16 GB,Intel Core i7-10510U,"15.6""",Windows 10 Pro,4971.72
1499,Dell Latitude 3510 (N017L351015EMEA) 8 GB RAM,Brak,8 GB,Intel Core i7-10510U,"15.6""",Windows 10 Pro,4566.99
1500,Dell Latitude 3510 (N017L351015EMEA) 8 GB RAM,Brak,8 GB,Intel Core i7-10510U,"15.6""",Windows 10 Pro,4796.9
1501,Dell Latitude 3510 (N018L351015EMEA),NVIDIA GeForce MX230,8 GB,Intel Core i7-10510U,"15.6""",Windows 10 Pro,4624.99
1502,Dell Latitude 3510 (N018L351015EMEA),NVIDIA GeForce MX230,8 GB,Intel Core i7-10510U,"15.6""",Windows 10 Pro,4409.99
1503,Dell Latitude 5300 (53809441),Brak,8 GB,Intel Core i5-8365U,"13.3""",Windows 10 Pro,2693.39
1504,Dell Latitude 5300 (T9JDY),Brak,8 GB,Intel Core i5-8365U,"13.3""",Windows 10 Pro,5269.13
1505,Dell Latitude 5310 (2_335107),Brak,8 GB,Intel Core i7-10510U,"15.6""",Windows 10 Pro,4240.09
1506,Dell Latitude 5310 (N003L531013EMEA),Brak,8 GB,Intel Core i5-10210U,"13.3""",Windows 10 Pro,4764.76
1507,Dell Latitude 5310 (N004L531013EMEA),Brak,8 GB,Intel Core i5-10210U,"13.3""",Windows 10 Pro,4975.8
1508,Dell Latitude 5310 (N004L531013EMEA+WWAN),Brak,8 GB,Intel Core i5-10210U,"13.3""",Windows 10 Pro,5651.99
1509,Dell Latitude 5310 (N004L531013EMEA_est),Brak,8 GB,Intel Core i5-10210U,"13.3""",Windows 10 Pro,5912.29
1510,Dell Latitude 5310 (N008L531013EMEA),Brak,16 GB,Intel Core i5-10210U,"13.3""",Windows 10 Pro,5050.24
1511,Dell Latitude 5310 (N014L531013EMEA),Brak,8 GB,Intel Core i5-10310U,"13.3""",Windows 10 Pro,4979.32
1512,Dell Latitude 5310 2w1 (N013L5310132IN1EMEA),Brak,8 GB,Intel Core i5-10310U,"13.3""",Windows 10 Pro,5869.6
1513,Dell Latitude 5320 (N005L532013EMEA),Brak,8 GB,Intel Core i5-1135G7,"13.3""",Windows 10 Pro,4988.06
1514,Dell Latitude 5320 (N005L532013EMEA+WWAN),Brak,8 GB,Intel Core i5-1135G7,"13.3""",Windows 10 Pro,5559.69
1515,Dell Latitude 5320 (N023L532013EMEA_2IN1),Brak,8 GB,Intel Core i5-1135G7,"13.3""",Windows 10 Pro,6012.04
1516,Dell Latitude 5410,Brak,8 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,5143.37
1517,Dell Latitude 5410 (273484017),Brak,8 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,5017.62
1518,Dell Latitude 5410 (273484019),Brak,8 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,5532.56
1519,Dell Latitude 5410 (4N4GD),Brak,16 GB,Intel Core i5-10310U,"14""",Windows 10 Pro,5437.18
1520,Dell Latitude 5410 (N001L541014EMEA),Brak,8 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,4864.34
1521,Dell Latitude 5410 (N001L541014EMEA_12),Brak,12 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,4250.19
1522,Dell Latitude 5410 (N007L541014EMEA),Brak,8 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,4899.8
1523,Dell Latitude 5410 (N024L541014EMEA+WWAN),Brak,8 GB,Intel Core i7-10610U,"14""",Windows 10 Pro,6297.48
1524,Dell Latitude 5410 (N024L541014EMEA+WWAN) 16 GB RAM,Brak,16 GB,Intel Core i7-10610U,"14""",Windows 10 Pro,7009.9
1525,Dell Latitude 5410 (N024L541014EMEA+WWAN) 16 GB RAM,Brak,16 GB,Intel Core i7-10610U,"14""",Windows 10 Pro,6816.01
1526,Dell Latitude 5410 (N024L541014EMEA+WWAN) 16 GB RAM,Brak,16 GB,Intel Core i7-10610U,"14""",Windows 10 Pro,7245.3
1527,Dell Latitude 5410 (N024L541014EMEA+WWAN) 8 GB RAM,Brak,8 GB,Intel Core i7-10610U,"14""",Windows 10 Pro,6831.28
1528,Dell Latitude 5410 (N024L541014EMEA+WWAN) 8 GB RAM,Brak,8 GB,Intel Core i7-10610U,"14""",Windows 10 Pro,7066.67
1529,Dell Latitude 5410 (S001L541014PL),Brak,8 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,4473.0
1530,Dell Latitude 5410 (S001L541014PL) 16 GB RAM,Brak,16 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,5054.19
1531,Dell Latitude 5410 (S001L541014PL) 16 GB RAM,Brak,16 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,4861.08
1532,Dell Latitude 5410 (S001L541014PL) 16 GB RAM,Brak,16 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,5288.49
1533,Dell Latitude 5410 (S001L541014PL) 8 GB RAM,Brak,8 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,4876.33
1534,Dell Latitude 5410 (S001L541014PL) 8 GB RAM,Brak,8 GB,Intel Core i5-10210U,"14""",Windows 10 Pro,5110.62
1535,Dell Latitude 5411,Brak,8 GB,Intel Core i5-10400H,"14""",Windows 10 Pro,5013.9
1536,Dell Latitude 5411 (N001L541114EMEA),Brak,8 GB,Intel Core i5-10400H,"14""",Windows 10 Pro,5136.98
1537,Dell Latitude 5411 (N001L541114EMEA) 16 GB RAM,Brak,16 GB,Intel Core i5-10400H,"14""",Windows 10 Pro,6152.98
1538,Dell Latitude 5411 (N001L541114EMEA) 16 GB RAM,Brak,16 GB,Intel Core i5-10400H,"14""",Windows 10 Pro,5917.58
1539,Dell Latitude 5411 (N001L541114EMEA) 16 GB RAM,Brak,16 GB,Intel Core i5-10400H,"14""",Windows 10 Pro,5723.69
1540,Dell Latitude 5411 (N001L541114EMEA) 8 GB RAM,Brak,8 GB,Intel Core i5-10400H,"14""",Windows 10 Pro,5706.65
1541,Dell Latitude 5411 (N001L541114EMEA) 8 GB RAM,Brak,8 GB,Intel Core i5-10400H,"14""",Windows 10 Pro,5942.05
1542,Dell Latitude 5411 (N004L541114EMEA),NVIDIA GeForce MX250,8 GB,Intel Core i5-10400H,"14""",Windows 10 Pro,5432.0
1543,Dell Latitude 5411 (N004L541114EMEA+WWAN),NVIDIA GeForce MX250,8 GB,Intel Core i5-10400H,"14""",Windows 10 Pro,5843.26
1544,Dell Latitude 5411 (N005L541114EMEA),NVIDIA GeForce MX250,16 GB,Intel Core i5-10400H,"14""",Windows 10 Pro,6680.95
1545,Dell Latitude 5411 (N006L541114EMEA),NVIDIA GeForce MX250,16 GB,Intel Core i7-10850H,"14""",Windows 10 Pro,9511.15
1546,Dell Latitude 5420 (273535880),Brak,8 GB,Intel Core i5-1135G7,"14""",Windows 10 Pro,5703.59
1547,Dell Latitude 5420 (273535895),Brak,16 GB,Intel Core i5-1135G7,"14""",Windows 10 Pro,6962.13
1548,Dell Latitude 5420 (273535900),Brak,16 GB,Intel Core i7-1165G7,"14""",Windows 10 Pro,8262.2
1549,Dell Latitude 5420 (S005L542014PL),Brak,8 GB,Intel Core i5-1135G7,"14""",Windows 10 Pro,3699.0
1550,Dell Latitude 5510 (273484025),Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,5884.37
1551,Dell Latitude 5510 (N001L551015EMEA),Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,5309.83
1552,Dell Latitude 5510 (N001L551015EMEA),Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,4722.99
1553,Dell Latitude 5510 (N007L551015EMEA+WWAN),Brak,16 GB,Intel Core i7-10610U,"15.6""",Windows 10 Pro,7179.11
1554,Dell Latitude 5510 (S001L551015PL),Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,4272.79
1555,Dell Latitude 5510 (S001L551015PL),Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,4210.99
1556,Dell Latitude 5510 (S001L551015PL),Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,4761.51
1557,Dell Latitude 5510 (S001L551015PL) 16 GB RAM,Brak,16 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,4655.22
1558,Dell Latitude 5510 (S001L551015PL) 16 GB RAM,Brak,16 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,5084.5
1559,Dell Latitude 5510 (S001L551015PL) 16 GB RAM,Brak,16 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,4849.11
1560,Dell Latitude 5510 (S001L551015PL) 8 GB RAM,Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,4670.48
1561,Dell Latitude 5510 (S001L551015PL) 8 GB RAM,Brak,8 GB,Intel Core i5-10210U,"15.6""",Windows 10 Pro,4905.88
1562,Dell Latitude 5511 (N002L551115EMEA),Brak,8 GB,Intel Core i5-10400H,"15.6""",Windows 10 Pro,5105.99
1563,Dell Latitude 5511 (N003L551115EMEA),Brak,16 GB,Intel Core i5-10400H,"15.6""",Windows 10 Pro,5477.8
1564,Dell Latitude 5511 (N009L551115EMEA),NVIDIA GeForce MX250,16 GB,Intel Core i7-10850H,"15.6""",Windows 10 Pro,9479.15
1565,Dell Latitude 5511 (N009L551115EMEA_EST),NVIDIA GeForce MX250,16 GB,Intel Core i7-10850H,"15.6""",Windows 10 Pro,9479.15
1566,Dell Latitude 5520 (S002L552015PL),Brak,8 GB,Intel Core i5-1135G7,"15.6""",Windows 10 Pro,4492.2
1567,Dell Latitude 7320 (N005L732013EMEA),Brak,8 GB,Intel Core i5-1135G7,"13.3""",Windows 10 Pro,6625.4
1568,Dell Latitude 7400,Brak,8 GB,Intel Core i5-8365U,"14""",Windows 10 Pro,3307.92
1569,Dell Latitude 7410 (JKV5H),Brak,8 GB,Intel Core i5-10310U,"14""",Windows 10 Pro,6726.01
1570,Dell Latitude 7420 (N012L742014EMEA),Brak,16 GB,Intel Core i5-1145G7,"14""",Windows 10 Pro,8445.42
